Date Received into Department,Date Due,Date Sent,Date Extension Granted,Full Response,Full Transfer,Partial Release,Declined
10/10/2017,24/11/2017,17/11/2017,,Yes,No,No,No
13/10/2017,11/12/2017,24/11/2017,,Yes,No,No,No
13/11/2017,11/12/2017,30/11/2017,,No,No,No,Yes
14/10/2017,12/12/2017,5/12/2017,,Yes,No,No,No
13/10/2017,11/12/2017,6/12/2017,,No,No,No,No
14/10/2017,12/12/2017,1/12/2017,,No,No,No,Yes
6/11/2017,4/12/2017,4/12/2017,,Yes,No,No,No
13/11/2017,12/12/2017,11/12/2017,,Yes,No,No,No
14/11/2017,12/12/2017,4/12/2017,,No,No,Yes,No
14/11/2017,28/11/2017,24/11/2017,,Yes,No,No,No
14/11/2017,28/11/2017,28/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,14/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,23/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,8/12/2017,,Yes,No,No,No
14/11/2017,11/12/2017,22/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,12/12/2017,,Yes,No,No,No
14/11/2017,12/12/2017,1/12/2017,,Yes,No,No,No
14/11/2017,12/12/2017,14/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,1/12/2017,,Yes,No,No,No
14/11/2017,12/12/2017,6/12/2017,,Yes,No,No,No
13/11/2017,11/12/2017,14/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,12/12/2017,,Yes,No,No,No
14/11/2017,12/12/2017,14/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,5/12/2017,,Yes,No,No,No
14/11/2017,12/12/2017,24/11/2017,,No,No,No,No
14/11/2017,28/11/2017,28/11/2017,,No,No,No,No
14/11/2017,12/12/2017,6/12/2017,,Yes,No,No,No
14/11/2017,28/11/2017,23/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,15/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,30/11/2017,,No,No,Yes,No
14/11/2017,13/12/2017,17/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,21/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,15/11/2017,,Yes,No,No,No
14/11/2017,12/12/2017,7/12/2017,,No,No,No,Yes
14/11/2017,12/12/2017,11/12/2017,,No,No,Yes,No
14/11/2017,12/12/2017,15/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,15/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,22/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,1/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,16/11/2017,,No,No,No,No
15/11/2017,13/12/2017,22/11/2017,,Yes,No,No,No
,13/12/2017,15/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,15/11/2017,,Yes,No,No,No
9/11/2017,7/12/2017,7/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,21/11/2017,,No,No,No,No
15/11/2017,13/12/2017,21/11/2017,,No,Yes,No,No
15/11/2017,13/12/2017,12/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,24/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,11/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,1/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,13/12/2017,,No,No,Yes,No
15/11/2017,13/12/2017,16/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,12/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,12/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,1/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,14/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,7/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,6/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,24/11/2017,,Yes,No,No,No
16/11/2017,22/12/2017,21/12/2017,22/12/2017,No,No,Yes,No
16/11/2017,14/12/2017,21/11/2017,,No,No,No,No
16/11/2017,14/12/2017,1/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,14/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,12/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,23/11/2017,,Yes,No,No,No
16/11/2017,30/11/2017,27/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,22/11/2017,,No,No,No,No
15/11/2017,13/12/2017,24/11/2017,,No,No,No,No
15/11/2017,13/12/2017,7/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,13/12/2017,,No,No,No,No
15/11/2017,13/12/2017,12/12/2017,,No,No,No,No
15/11/2017,13/12/2017,12/12/2017,,No,No,No,No
15/11/2017,13/12/2017,11/12/2017,,No,No,No,No
16/11/2017,14/12/2017,17/11/2017,,Yes,No,No,No
15/11/2017,13/12/2017,17/11/2017,,Yes,No,No,No
16/11/2017,14/12/2017,17/11/2017,,Yes,No,No,No
16/11/2017,14/12/2017,17/11/2017,,Yes,No,No,No
16/11/2017,14/12/2017,14/12/2017,,No,No,Yes,No
13/11/2017,15/12/2017,1/12/2017,,Yes,No,No,No
15/11/2017,13/12/2017,1/12/2017,,No,No,No,No
17/11/2017,15/12/2017,18/12/2017,,No,No,Yes,No
17/11/2017,15/12/2017,13/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,12/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,12/12/2017,,Yes,No,No,No
16/11/2017,15/12/2017,14/12/2017,,No,No,No,No
17/11/2017,15/12/2017,13/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,4/12/2017,,No,No,No,Yes
17/11/2017,15/12/2017,29/11/2017,,Yes,No,No,No
17/11/2017,15/12/2017,14/12/2017,,No,No,No,No
17/11/2017,15/12/2017,11/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,15/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,15/12/2017,,Yes,No,No,No
16/11/2017,14/12/2017,28/11/2017,,No,No,Yes,No
17/11/2017,15/12/2017,11/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,15/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,17/11/2017,,Yes,No,No,No
17/11/2017,15/12/2017,12/12/2017,,No,No,No,No
17/11/2017,15/12/2017,17/11/2017,,Yes,No,No,No
17/11/2017,15/12/2017,7/12/2017,,Yes,No,No,No
24/8/2017,21/11/2017,22/12/2017,,No,No,No,Yes
17/11/2017,15/12/2017,15/12/2017,,No,No,No,No
15/11/2017,13/12/2017,12/12/2017,,No,No,No,No
17/11/2017,15/12/2017,14/12/2017,,No,No,No,Yes
17/11/2017,15/12/2017,29/11/2017,,No,No,No,Yes
17/11/2017,15/12/2017,23/11/2017,,Yes,No,No,No
17/11/2017,15/12/2017,14/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,14/12/2017,,No,No,Yes,No
17/11/2017,15/12/2017,15/12/2017,,No,No,No,No
17/11/2017,15/12/2017,1/12/2017,,No,No,No,Yes
19/11/2017,18/12/2017,20/11/2017,,Yes,No,No,No
17/11/2017,15/12/2017,5/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,11/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,14/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,7/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,15/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,29/11/2017,,No,No,No,No
20/11/2017,18/12/2017,14/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,14/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,No,No,Yes,No
20/11/2017,18/12/2017,24/11/2017,,No,No,No,No
20/11/2017,18/12/2017,7/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,15/12/2017,,No,No,Yes,No
20/11/2017,18/12/2017,14/12/2017,,No,No,No,No
20/11/2017,18/12/2017,7/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,6/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,No,No,Yes,No
18/11/2017,18/12/2017,13/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,20/11/2017,,Yes,No,No,No
20/11/2017,18/12/2017,14/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,7/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,19/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,21/11/2017,,Yes,No,No,No
20/11/2017,18/12/2017,13/12/2017,,Yes,No,No,No
20/11/2017,7/2/2018,22/12/2017,18/12/2017,No,No,Yes,No
20/11/2017,18/12/2017,8/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,12/12/2017,,No,No,No,No
13/11/2017,11/12/2017,8/12/2017,,No,No,Yes,No
20/11/2017,18/12/2017,7/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,14/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,13/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,7/12/2017,,No,No,No,Yes
20/11/2017,18/12/2017,6/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,14/12/2017,,No,No,No,No
10/10/2017,22/11/2017,5/12/2017,,No,No,No,Yes
20/11/2017,19/12/2017,18/12/2017,,Yes,No,No,No
7/11/2017,5/12/2017,5/12/2017,,No,No,Yes,No
20/11/2017,4/12/2017,4/12/2017,,No,No,Yes,No
20/11/2017,18/12/2017,5/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,8/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,20/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,7/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,No,No,No,No
20/11/2017,5/12/2017,24/11/2017,,No,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,14/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,13/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,15/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,No,No,No,No
21/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,13/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,18/12/2017,,Yes,No,No,No
21/11/2017,19/12/2017,19/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,15/12/2017,,No,No,No,No
20/11/2017,19/12/2017,15/12/2017,,Yes,No,No,No
21/11/2017,19/12/2017,18/12/2017,,Yes,No,No,No
17/11/2017,15/12/2017,15/12/2017,,No,No,No,No
21/11/2017,19/12/2017,13/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,29/11/2017,,No,No,No,No
20/11/2017,18/12/2017,19/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,15/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,15/12/2017,,Yes,No,No,No
20/11/2017,18/12/2017,7/12/2017,,Yes,No,No,No
21/11/2017,12/1/2018,22/12/2017,,Yes,No,No,No
21/11/2017,19/12/2017,19/12/2017,,Yes,No,No,No
21/11/2017,19/12/2017,21/11/2017,,Yes,No,No,No
21/11/2017,19/12/2017,28/11/2017,,Yes,No,No,No
21/11/2017,29/11/2017,29/11/2017,,No,No,No,No
22/11/2017,20/12/2017,14/12/2017,,Yes,No,No,No
21/11/2017,1/12/2017,1/12/2017,,No,No,No,No
22/11/2017,20/12/2017,5/12/2017,,Yes,No,No,No
21/11/2017,19/12/2017,28/11/2017,,Yes,No,No,No
21/11/2017,20/12/2017,27/11/2017,,Yes,No,No,No
21/11/2017,5/12/2017,5/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,12/12/2017,,Yes,No,No,No
6/11/2017,4/12/2017,24/11/2017,,Yes,No,No,No
21/11/2017,19/12/2017,18/12/2017,,Yes,No,No,No
21/11/2017,20/12/2017,19/12/2017,,Yes,No,No,No
21/11/2017,20/12/2017,20/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,20/12/2017,,No,No,No,No
21/11/2017,20/12/2017,11/12/2017,,No,No,No,No
22/11/2017,20/12/2017,20/12/2017,,No,No,No,No
22/11/2017,20/12/2017,7/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,6/12/2017,,Yes,No,No,No
20/10/2017,24/11/2017,24/11/2017,,No,No,No,No
22/11/2017,20/12/2017,22/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,20/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,1/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,19/12/2017,,Yes,No,No,No
21/11/2017,11/12/2017,8/12/2017,,No,No,No,No
22/11/2017,20/12/2017,7/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,4/12/2017,,No,No,Yes,No
22/11/2017,20/12/2017,20/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,29/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,29/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,28/11/2017,,Yes,No,No,No
11/11/2017,8/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,6/12/2017,,No,No,No,No
22/11/2017,20/12/2017,20/12/2017,,No,No,No,No
22/11/2017,20/12/2017,29/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,23/11/2017,,No,No,No,No
20/11/2017,18/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,1/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,19/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,30/11/2017,,Yes,No,No,No
22/11/2017,20/12/2017,20/12/2017,,Yes,No,No,No
22/11/2017,20/12/2017,29/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,29/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,30/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,1/12/2017,,Yes,No,No,No
23/11/2017,21/12/2017,23/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,21/12/2017,,No,No,No,Yes
23/11/2017,21/12/2017,29/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,23/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,29/11/2017,,Yes,No,No,No
24/11/2017,28/11/2017,27/11/2017,,Yes,No,No,Yes
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,23/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,5/12/2017,,No,No,No,Yes
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,29/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,27/11/2017,,Yes,No,No,No
22/11/2017,28/11/2017,25/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,29/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,8/12/2017,,Yes,No,No,No
23/11/2017,21/12/2017,14/12/2017,,Yes,No,No,No
23/11/2017,21/12/2017,29/11/2017,,Yes,No,No,No
24/11/2017,22/12/2017,27/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,24/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,24/11/2017,,Yes,No,No,No
23/11/2017,21/12/2017,12/12/2017,,No,No,No,Yes
23/11/2017,21/12/2017,1/12/2017,,Yes,No,No,No
23/11/2017,21/12/2017,21/12/2017,,Yes,No,No,No
23/11/2017,21/12/2017,4/12/2017,,No,No,No,No
23/11/2017,21/12/2017,12/12/2017,,Yes,No,No,No
23/11/2017,21/12/2017,8/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,22/12/2017,,No,No,No,Yes
24/11/2017,22/12/2017,7/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,22/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,19/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,6/12/2017,,No,No,No,Yes
23/11/2017,21/12/2017,14/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,22/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,22/12/2017,,No,No,No,Yes
24/11/2017,22/12/2017,24/11/2017,,Yes,No,No,No
24/11/2017,22/12/2017,18/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,22/12/2017,,No,No,No,Yes
24/11/2017,22/12/2017,5/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,18/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,18/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,5/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,18/12/2017,,Yes,No,No,No
25/11/2017,16/1/2018,22/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,6/12/2017,,No,No,No,Yes
25/11/2017,16/1/2018,1/12/2017,,No,No,No,No
24/11/2017,22/12/2017,22/12/2017,,No,No,No,Yes
24/11/2017,22/12/2017,5/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,20/12/2017,,Yes,No,No,No
24/11/2017,22/12/2017,29/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,27/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,5/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,20/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,29/11/2017,,No,No,No,Yes
27/11/2017,16/1/2018,18/12/2017,,No,No,No,No
27/11/2017,15/1/2018,18/12/2017,,No,No,Yes,No
27/11/2017,16/1/2018,29/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,29/11/2017,,Yes,No,No,No
26/11/2017,16/1/2018,13/12/2017,,Yes,No,No,No
26/11/2017,16/1/2018,27/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,7/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,30/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,4/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,27/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,28/11/2017,,Yes,No,No,No
27/11/2017,17/1/2018,28/11/2017,,Yes,No,No,No
27/11/2017,8/12/2017,8/12/2017,,No,No,No,No
27/11/2017,16/1/2018,13/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,20/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,28/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,1/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,13/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,22/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,15/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,12/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,15/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,12/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,28/11/2017,,Yes,No,No,No
27/11/2017,16/1/2018,28/11/2017,,Yes,No,No,No
10/11/2017,17/1/2018,21/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,1/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,13/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,30/11/2017,,Yes,No,No,No
28/11/2017,18/1/2018,22/12/2017,,Yes,No,No,No
28/11/2017,18/1/2018,30/11/2017,,Yes,No,No,No
28/11/2017,18/1/2018,28/11/2017,,Yes,No,No,No
28/11/2017,17/1/2018,30/11/2017,,Yes,No,No,No
28/11/2017,17/1/2018,13/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,20/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,13/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,29/11/2017,,Yes,No,No,No
28/11/2017,17/1/2018,29/11/2017,,Yes,No,No,No
28/11/2017,17/1/2018,21/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,20/12/2017,,Yes,No,No,No
28/11/2017,17/1/2018,1/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,1/12/2017,,Yes,No,No,No
27/11/2017,16/1/2018,21/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,6/12/2017,,No,No,No,No
29/11/2017,18/1/2018,6/12/2017,,No,No,No,No
29/11/2017,6/12/2017,4/12/2017,,Yes,No,No,No
28/11/2017,18/1/2018,1/12/2017,,No,No,No,No
29/11/2017,18/1/2018,7/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,5/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,6/12/2017,,No,No,No,No
29/11/2017,18/1/2018,1/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,7/12/2017,,No,No,No,No
29/11/2017,18/1/2018,20/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,1/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,7/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,14/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,1/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,1/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,19/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,1/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,30/11/2017,,Yes,No,No,No
30/11/2017,19/1/2018,1/12/2017,,No,No,No,No
29/11/2017,13/12/2018,4/12/2017,,Yes,No,No,No
29/11/2017,18/1/2018,14/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,18/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,1/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,18/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,7/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,8/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,21/12/2017,,No,No,No,No
30/11/2017,19/1/2018,30/11/2017,,Yes,No,No,No
30/11/2017,19/1/2018,1/12/2017,,Yes,No,No,No
30/11/2017,21/1/2018,1/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,21/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,1/12/2017,,Yes,No,No,No
30/11/2017,21/1/2018,1/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,5/12/2017,,Yes,No,No,No
30/11/2017,21/1/2018,12/12/2017,,Yes,No,No,No
30/11/2017,19/1/2018,20/12/2017,,Yes,No,No,No
30/11/2017,21/1/2018,15/12/2017,,No,No,No,Yes
30/11/2017,19/1/2018,19/12/2017,,No,No,Yes,No
30/11/2017,21/1/2018,5/12/2017,,Yes,No,No,No
30/11/2017,21/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,8/12/2017,,Yes,No,No,No
30/11/2017,21/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,20/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,5/12/2017,,No,No,No,Yes
30/11/2017,19/1/2018,21/12/2017,,No,No,No,No
1/12/2017,22/1/2018,14/12/2017,,No,No,No,No
1/12/2017,6/12/2017,5/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,1/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,7/12/2017,,Yes,No,No,No
30/11/2017,6/12/2017,5/12/2017,,Yes,No,No,No
22/11/2017,6/12/2017,5/12/2017,,Yes,No,No,No
22/11/2017,6/12/2017,5/12/2017,,Yes,No,No,No
22/11/2017,6/12/2017,5/12/2017,,No,No,No,No
30/11/2017,6/12/2017,5/12/2017,,No,No,No,No
22/11/2017,6/12/2017,5/12/2017,,Yes,No,No,No
1/12/2017,6/12/2017,5/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,4/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,4/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,7/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,22/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,4/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,4/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,7/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,7/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,7/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,6/12/2017,,No,No,No,No
4/12/2017,23/1/2018,12/12/2017,,Yes,No,No,No
4/11/2017,23/1/2018,10/12/2017,,Yes,No,No,No
1/12/2017,22/1/2018,12/12/2017,,Yes,No,No,No
4/11/2017,22/12/2017,14/12/2017,,Yes,No,No,No
2/12/2017,23/1/2018,12/12/2017,,Yes,No,No,Yes
4/12/2017,23/1/2018,12/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,22/12/2017,,No,No,No,No
4/12/2017,23/1/2018,22/12/2017,,No,No,No,No
4/12/2017,23/1/2018,8/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,12/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,22/12/2017,,Yes,No,No,No
4/12/2017,4/12/2017,4/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,7/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,12/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,20/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,20/12/2017,,No,No,No,No
4/12/2017,23/1/2018,22/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,22/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,21/12/2017,,Yes,No,No,No
4/12/2017,22/1/2018,6/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,6/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,12/12/2017,,Yes,No,No,No
4/12/2017,23/1/2018,10/12/2017,,Yes,No,No,No
